series_12_3, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_12_4, eta0: 0.01,learning_rate: optimal,loss: hinge,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_13_0, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_13_1, eta0: 0.01,learning_rate: optimal,loss: hinge,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_13_2, eta0: 0.01,learning_rate: optimal,loss: hinge,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_13_3, eta0: 0.01,learning_rate: adaptive,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_13_4, eta0: 0.01,learning_rate: adaptive,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_14_0, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_14_1, eta0: 0.01,learning_rate: optimal,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_14_2, eta0: 0.01,learning_rate: adaptive,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_14_3, eta0: 0.01,learning_rate: adaptive,loss: modified_huber,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_14_4, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_15_0, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_15_1, eta0: 0.01,learning_rate: adaptive,loss: modified_huber,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_15_2, eta0: 0.01,learning_rate: adaptive,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_15_3, eta0: 0.01,learning_rate: adaptive,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_15_4, eta0: 0.01,learning_rate: adaptive,loss: modified_huber,max_iter: 1000,penalty: l1,tol: 0.1353352832366127
series_16_0, eta0: 0.01,learning_rate: adaptive,loss: hinge,max_iter: 1000,penalty: l1,tol: 0.1353352832366127
series_16_1, eta0: 0.01,learning_rate: adaptive,loss: hinge,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_16_2, eta0: 0.01,learning_rate: adaptive,loss: hinge,max_iter: 1000,penalty: l1,tol: 0.1353352832366127
series_16_3, eta0: 0.01,learning_rate: optimal,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_16_4, eta0: 0.01,learning_rate: adaptive,loss: modified_huber,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_17_0, eta0: 0.01,learning_rate: optimal,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_17_1, eta0: 0.01,learning_rate: adaptive,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_17_2, eta0: 0.01,learning_rate: optimal,loss: hinge,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_17_3, eta0: 0.01,learning_rate: optimal,loss: hinge,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_17_4, eta0: 0.01,learning_rate: optimal,loss: hinge,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_2_eval_0, eta0: 0.01,learning_rate: optimal,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_2_eval_1, eta0: 0.01,learning_rate: optimal,loss: hinge,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_2_eval_2, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_2_eval_3, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_2_eval_4, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_18_0, eta0: 0.01,learning_rate: adaptive,loss: hinge,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_18_1, eta0: 0.01,learning_rate: optimal,loss: hinge,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_18_2, eta0: 0.01,learning_rate: optimal,loss: hinge,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_18_3, eta0: 0.01,learning_rate: adaptive,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_18_4, eta0: 0.01,learning_rate: optimal,loss: hinge,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_19_0, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_19_1, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_19_2, eta0: 0.01,learning_rate: optimal,loss: modified_huber,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_19_3, eta0: 0.01,learning_rate: adaptive,loss: hinge,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_19_4, eta0: 0.01,learning_rate: optimal,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.0024787521766663585
series_20_0, eta0: 0.01,learning_rate: adaptive,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_20_1, eta0: 0.01,learning_rate: adaptive,loss: perceptron,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
series_20_2, eta0: 0.01,learning_rate: adaptive,loss: modified_huber,max_iter: 1000,penalty: l1,tol: 0.1353352832366127
series_20_3, eta0: 0.01,learning_rate: adaptive,loss: perceptron,max_iter: 1000,penalty: l1,tol: 0.0024787521766663585
series_20_4, eta0: 0.01,learning_rate: adaptive,loss: modified_huber,max_iter: 1000,penalty: elasticnet,tol: 0.1353352832366127
